id,a,b,product,design_family,canonical_target_heuristic,canonical_target_margin,ot_cost,dd_cost,rc_cost,heuristic_definition_version,target_heuristic,ot_score,dd_score,rc_score,category,notes,digit_total,nonzero_total,complexity_c,split
hds_524,7989667,69866979,558213896505993,OT,OT,5.75,56.25,62,76.44286708,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_525,8767677,67869979,595062053868783,OT,OT,5.75,56.25,62,76.46724688,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_526,9868796,86786676,856480000962096,OT,OT,5.75,56.25,62,72.383576,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_527,59366619,1685452,100059586726788,OT,OT,5.816964285714285,56.183035714285715,62,76.5362334,cost_model_v2,OT,0.0,0.0,0.0,generic,Generated: no special pattern,15,15,225,train
hds_528,66786878,7767999,518800401517122,OT,OT,5.75,56.25,62,76.50890246,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,val
hds_529,67778786,9689866,656767353982676,OT,OT,5.75,56.25,62,68.617784,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,val
hds_530,67979888,9697666,659246248541408,OT,OT,5.75,56.25,62,68.6564444,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_531,69688797,8769767,611154512200299,OT,OT,5.75,56.25,62,76.43082872,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_532,69776686,7787698,543399758008828,OT,OT,5.75,56.25,62,76.44871232,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_533,76668997,8987786,689084537870642,OT,OT,5.75,56.25,62,76.28686434,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_534,76677678,9699776,743756300800128,OT,OT,5.75,56.25,62,70.3955804,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_535,77677796,6788796,527338710773616,OT,OT,5.75,56.25,62,76.31066816,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_536,87798976,9899688,869182469119488,OT,OT,5.75,56.25,62,72.5798576,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_537,87898697,9876788,868156795745236,OT,OT,5.75,56.25,62,72.6043818,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,val
hds_538,88867997,9669868,859341800414396,OT,OT,5.75,56.25,62,72.83962580000001,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_539,88976898,9979898,887980366396404,OT,OT,5.75,56.25,62,64.7994,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_540,96679676,8976698,867864254189848,OT,OT,5.75,56.25,62,66.88687252,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_541,97779799,6869978,671745067974422,OT,OT,5.75,56.25,62,66.90700446,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_542,99777777,6889988,687467686196676,OT,OT,2.616644700000002,56.25,62,58.8666447,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_543,677688878,696879,472267147611762,OT,OT,4.75,54.25,59,95.53983998,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_544,688797989,668886,460727331670254,OT,OT,4.75,54.25,59,95.76258206,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,test
hds_545,689967986,667898,460828237913428,OT,OT,4.75,54.25,59,95.78600176,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_546,698996966,896767,626837412208922,OT,OT,4.75,54.25,59,95.96200398,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_547,766967999,769796,590408897758204,OT,OT,4.75,54.25,59,97.32396406,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_548,779979876,687779,536453779135404,OT,OT,4.75,54.25,59,97.58584194,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_549,868888679,668698,581024121869942,OT,OT,4.75,54.25,59,99.36439962,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_550,889788767,887979,790113739531893,OT,OT,4.75,54.25,59,99.77801576,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,val
hds_551,899677979,779998,701747024264042,OT,OT,4.75,54.25,59,99.97795962000001,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_552,899876969,667989,601107916645341,OT,OT,4.75,54.25,59,99.9841796,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,test
hds_553,966769897,887696,858197770487312,OT,OT,4.75,54.25,59,101.31764402,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_554,966966668,698696,675615743064928,OT,OT,4.75,54.25,59,101.32535944,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,train
hds_555,986676867,789788,779265549434196,OT,OT,4.75,54.25,59,101.71774158,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,15,15,225,test
hds_556,999817613,463733,463648421129329,OT,OT,4.819444444444443,54.18055555555556,59,101.98707759999999,cost_model_v2,OT,0.0,0.0,0.0,generic,Generated: no special pattern,15,15,225,val
hds_557,1578374,942521178,1487650921804572,OT,OT,5.849206349206348,63.15079365079365,69,100.81885607999999,cost_model_v2,OT,0.0,0.0,0.0,generic,Generated: no special pattern,16,16,256,test
hds_558,3159667,732159239,2313379386213413,OT,OT,5.8253968253968225,63.17460317460318,69,96.57999144,cost_model_v2,OT,0.0,0.0,0.0,generic,Generated: no special pattern,16,16,256,val
hds_559,6696978,998979899,6690146406045222,OT,OT,5.75,63.25,69,101.84565842,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_560,6699689,989669979,6630481071936531,OT,OT,5.75,63.25,69,101.6594058,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_561,6786768,789999886,5361545946308448,OT,OT,5.75,63.25,69,97.66426236,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_562,6867996,899867966,6180289591016136,OT,OT,5.75,63.25,69,99.85999939999999,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,val
hds_563,6876969,867896987,5968500674792403,OT,OT,5.75,63.25,69,99.22040036,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_564,6998696,999978689,6998546850789544,OT,OT,5.75,63.25,69,101.85959986,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,val
hds_565,7679667,987889997,7586666209590999,OT,OT,5.75,63.25,69,101.6042066,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,test
hds_566,7686786,769897697,5918038838731842,OT,OT,5.75,63.25,69,97.24421822,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,test
hds_567,7769797,688679768,5350901995367096,OT,OT,5.75,63.25,69,95.61819942,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_568,7797766,686976977,5356885714033382,OT,OT,5.75,63.25,69,95.58358422,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_569,7879879,686799876,5411899920095004,OT,OT,5.75,63.25,69,95.57839994,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_570,8867979,969778966,8599979505129714,OT,OT,5.75,63.25,69,101.21821974,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,val
hds_571,8898878,796899986,7091515753615708,OT,OT,5.75,63.25,69,97.76002216,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_572,8999989,768679899,6918110635521111,OT,OT,5.75,63.25,69,97.1935982,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_573,9769799,668869867,6534724157746733,OT,OT,5.75,63.25,69,95.18200136,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,test
hds_574,9778879,766778778,7498236889829862,OT,OT,5.75,63.25,69,97.13999798,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_575,9788869,898666896,8796932519580624,OT,OT,5.75,63.25,69,99.77756054,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_576,9796767,876868897,8590480273455999,OT,OT,5.75,63.25,69,99.3414426,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_577,9997678,687996999,6878372460968322,OT,OT,5.75,63.25,69,95.55998642,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_578,9999779,697768879,6977534583077741,OT,OT,5.75,63.25,69,95.755382,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_579,62632444,35668831,2234026060152964,OT,OT,6.8046875,64.1953125,71,76.0339745,cost_model_v2,OT,0.0,0.0,0.0,generic,Generated: no special pattern,16,16,256,train
hds_580,66676878,77666697,5178572880531966,OT,OT,6.75,64.25,71,74.1131285,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,val
hds_581,66798666,76668996,5121386656359336,OT,OT,6.75,64.25,71,74.13064676,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_582,68786967,97888886,6733479570948762,OT,OT,1.4164829399999945,64.25,71,65.66648294,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_583,68896778,68997786,4753725144533508,OT,OT,6.75,64.25,71,74.24210872,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_584,69889996,96779899,6763946753990404,OT,OT,1.4166021000000057,64.25,71,65.6666021,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_585,77969689,96876678,7553444455013142,OT,OT,1.2530726600000008,64.25,71,65.50307266,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_586,77998998,97689987,7619721100633026,OT,OT,1.2362202999999994,64.25,71,65.4862203,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,val
hds_587,78676679,97767766,7692043142129114,OT,OT,1.2211111000000017,64.25,71,65.4711111,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_588,78978689,87686776,6925386611116664,OT,OT,6.75,64.25,71,73.6666907,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_589,88678969,66997978,5941311614124682,OT,OT,6.75,64.25,71,73.88646106,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_590,88699677,97796777,8674542531541029,OT,OT,1.0200709199999949,64.25,71,65.27007092,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,test
hds_591,88777969,86688678,7696044768134982,OT,OT,6.75,64.25,71,73.49066706,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_592,96666696,88986777,8602057720278792,OT,OT,1.0369305400000002,64.25,71,65.28693054,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_593,97786887,78799777,7705584889124199,OT,OT,1.2182667200000026,64.25,71,65.46826672,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_594,533348882,7497454,3998758708746428,OT,OT,5.761904761904759,63.23809523809524,69,92.51702856,cost_model_v2,OT,0.0,0.0,0.0,generic,Generated: no special pattern,16,16,256,train
hds_595,666867999,8666799,5779610906865201,OT,OT,5.75,63.25,69,95.164024,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_596,668779967,8788777,5877757992030359,OT,OT,5.75,63.25,69,95.1998238,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_597,687766789,9778779,6725519433170631,OT,OT,5.75,63.25,69,95.5597602,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_598,698987776,7898696,5521091950340096,OT,OT,5.75,63.25,69,95.8217816,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_599,699989888,8888996,6222207314472448,OT,OT,5.75,63.25,69,95.82201784,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,val
hds_600,766677898,6777689,5196304355817722,OT,OT,5.75,63.25,69,97.19800418,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_601,766766769,6787666,5204556727871154,OT,OT,5.75,63.25,69,97.19958206,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,val
hds_602,766987986,7998998,6135135366038028,OT,OT,5.75,63.25,69,97.17977976,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_603,769687776,8896987,6847902137130912,OT,OT,5.75,63.25,69,97.21581578,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_604,876989796,6798989,5962643976116244,OT,OT,5.75,63.25,69,99.40381614,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_605,886667976,7778666,6897094038200016,OT,OT,5.75,63.25,69,99.57778619999999,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,val
hds_606,886789798,8779987,7786002898172626,OT,OT,5.75,63.25,69,99.56019622,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,test
hds_607,897788686,9778966,8779445035578676,OT,OT,5.75,63.25,69,99.7601944,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_608,979769978,9677897,9482112930776266,OT,OT,5.75,63.25,69,101.40184162,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,test
hds_609,996678899,7667666,7642200906779734,OT,OT,5.75,63.25,69,101.78022466,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_610,996869868,6977789,6955947599361852,OT,OT,5.75,63.25,69,101.79784158,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_611,999978876,7999686,7999517014632936,OT,OT,5.75,63.25,69,101.8395838,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,16,16,256,train
hds_612,67666689,696789776,47149457070971664,OT,OT,6.75,72.25,79,94.58246174,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,test
hds_613,67966968,768786868,52252112456176224,OT,OT,6.75,72.25,79,96.016398,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,test
hds_614,68879778,868987798,59855686610948844,OT,OT,6.75,72.25,79,98.00216040000001,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,val
hds_615,68987996,996988687,68780251550801252,OT,OT,6.75,72.25,79,100.56001382,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_616,77768966,668697966,52003949382123156,OT,OT,6.75,72.25,79,93.81858,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,test
hds_617,77778866,699789999,54428872560361134,OT,OT,6.75,72.25,79,94.44022266,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_618,78688797,776879879,61131743092015563,OT,OT,6.75,72.25,79,95.96382164,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_619,78787866,877666687,69149485328019942,OT,OT,6.75,72.25,79,97.97757642,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_620,78887687,777969967,61372251252096329,OT,OT,6.75,72.25,79,95.9816456,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_621,78899797,796679798,62857874336201006,OT,OT,6.75,72.25,79,96.35560002,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_622,79777878,896896697,71552515271868966,OT,OT,6.75,72.25,79,98.34237637999999,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_623,79799688,777887989,62075218821147432,OT,OT,6.75,72.25,79,95.96176602,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_624,87669988,978796667,85811092050329996,OT,OT,6.75,72.25,79,99.82253358,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_625,87989996,768889776,67654608314680896,OT,OT,6.75,72.25,79,95.6179956,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_626,88697767,996679668,88403260965901356,OT,OT,6.75,72.25,79,100.15963802,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_627,96768767,676697897,65483221124182999,OT,OT,6.75,72.25,79,84.5985826,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_628,97876677,888778789,86990714455404153,OT,OT,6.75,72.25,79,88.81804224,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,test
hds_629,97979668,877766976,86003316889843968,OT,OT,6.75,72.25,79,88.59574616,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_630,97989776,697667687,68364300371568112,OT,OT,6.75,72.25,79,84.99355822,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_631,99868969,878989767,87783801791840223,OT,OT,6.75,72.25,79,79.58241596,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_632,668999869,78698766,52649464144461654,OT,OT,6.75,72.25,79,93.80602206,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,test
hds_633,677779679,97697677,66217500156105683,OT,OT,6.75,72.25,79,84.60164004,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,test
hds_634,698678877,98777787,69013953293705199,OT,OT,6.75,72.25,79,84.9980218,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_635,768767789,86988978,66874324284429642,OT,OT,6.75,72.25,79,95.63557622,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,test
hds_636,869867677,88879877,77313732138035729,OT,OT,6.75,72.25,79,97.619756,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_637,876866786,76666667,67226453885622262,OT,OT,6.75,72.25,79,98.00400238,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_638,877768667,76778678,67393917842082226,OT,OT,6.75,72.25,79,98.01979978,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_639,888866886,88798869,78930374168351934,OT,OT,6.75,72.25,79,98.00136033999999,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,val
hds_640,979679987,68997989,67595948966546143,OT,OT,6.75,72.25,79,100.21363996,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_641,986898878,87787868,86637748431212104,OT,OT,6.75,72.25,79,99.9822202,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,val
hds_642,987969666,89777768,88697711465185488,OT,OT,6.75,72.25,79,99.96383796,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,17,17,289,train
hds_643,644964388,761221544,490960787258375072,OT,OT,7.830246913580254,81.16975308641975,89,99.12371863999999,cost_model_v2,OT,0.0,0.0,0.0,generic,Generated: no special pattern,18,18,324,train
hds_644,668797898,976689888,653208144092255424,OT,OT,7.75,81.25,89,103.90975572,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_645,669666879,789888669,528962279726694051,OT,OT,7.75,81.25,89,100.19111096,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_646,687869697,968867987,666454928650689939,OT,OT,7.75,81.25,89,104.13475368,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,test
hds_647,687996668,776798797,534434984042408396,OT,OT,7.75,81.25,89,100.2959093,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,val
hds_648,768867966,868679988,667900215478464408,OT,OT,7.75,81.25,89,103.75095908,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_649,776787968,878776888,682623313154883584,OT,OT,7.75,81.25,89,104.11129712,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_650,787769767,778669766,613412500131764522,OT,OT,7.75,81.25,89,102.32879066,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_651,798698769,868997696,694067390059036224,OT,OT,7.75,81.25,89,104.3539293,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,test
hds_652,867866687,667688799,579464865935138913,OT,OT,7.75,81.25,89,101.71110972,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_653,868767688,787768667,684387963508431896,OT,OT,7.75,81.25,89,104.1307271,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,val
hds_654,878669778,979677699,860813186291880822,OT,OT,7.75,81.25,89,108.16694954,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_655,899696996,797799697,717777990800610212,OT,OT,7.75,81.25,89,104.94993386,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_656,966677889,786767788,760551024437039532,OT,OT,7.75,81.25,89,106.06891354,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_657,967686988,978897687,947266554293196756,OT,OT,7.75,81.25,89,109.9316935,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_658,967769687,779978889,754839925274137743,OT,OT,7.75,81.25,89,105.95497152,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_659,967968996,669698969,648247838645165124,OT,OT,7.75,81.25,89,103.7533593,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_660,967987897,988798696,957145170297382312,OT,OT,7.75,81.25,89,110.13573185999999,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,val
hds_661,976666996,997987977,974701919540707092,OT,OT,7.75,81.25,89,110.49309946,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_662,976687899,978768978,955951816729197222,OT,OT,7.75,81.25,89,110.10913754,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_663,976697797,996697768,973472514280417096,OT,OT,7.75,81.25,89,110.4679113,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_664,978986696,898678986,879794771268770256,OT,OT,7.75,81.25,89,108.55331364,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,val
hds_665,997688697,679787667,678216471725899899,OT,OT,7.75,81.25,89,104.54952728,cost_model_v2,OT,0.0,0.0,0.0,carry_heavy,Generated: multiple carries expected,18,18,324,train
hds_666,91,105,9555,RC,RC,1.7200000000000002,6.041666666666667,5,3.28,cost_model_v2,RC,0.0,0.0,0.0,near_100,"Generated: 91 near 100, 105 near 100",5,4,20,train
hds_667,501,510,255510,RC,RC,1.7800000000000002,9.027777777777779,7,5.22,cost_model_v2,RC,0.0,0.0,0.0,near_500,"Generated: 501 near 500, 510 near 500",6,4,24,train
hds_668,5000000,5000000,25000000000000,RC,RC,6.0,49.005102040816325,7,1.0,cost_model_v2,RC,0.0,0.0,0.0,near_5000000,"Generated: 5000000 near 5000000, 5000000 near 5000000",14,2,28,train
hds_669,230,241,55430,RC,RC,1.42,9.027777777777779,7,5.58,cost_model_v2,RC,0.0,0.0,0.0,near_250,"Generated: 230 near 250, 241 near 250",6,5,30,train
hds_670,10000000,10000000,100000000000000,RC,RC,7.0,64.0,8,1.0,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 10000000 near 10000000, 10000000 near 10000000",16,2,32,val
hds_671,50000000,50000000,2500000000000000,RC,RC,7.0,64.00390625,8,1.0,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 50000000 near 50000000, 50000000 near 50000000",16,2,32,train
hds_672,901,1055,950555,RC,RC,1.6920000000000002,12.041666666666666,9,7.308,cost_model_v2,RC,0.0,0.0,0.0,near_1000,"Generated: 901 near 1000, 1055 near 1000",7,5,35,test
hds_673,901,1077,970377,RC,RC,1.6479999999999997,12.041666666666666,9,7.352,cost_model_v2,RC,0.0,0.0,0.0,near_1000,"Generated: 901 near 1000, 1077 near 1000",7,5,35,val
